Venda_ID,Loja_ID,Produto_ID,Cliente_ID,Colaborador_ID,Quantidade,Preço Unitário,Data da Venda,Canal de Venda
917,1,122,51,374,19,191.9,2017-11-22 01:12:35,Online
918,3,456,346,394,25,108.47,2016-07-29 04:59:45,Online
919,5,184,595,297,6,639.62,2020-10-24 10:01:44,Física
920,5,54,673,233,82,356.99,2017-02-05 09:36:20,Online
921,5,428,311,18,88,575.41,2015-01-16 08:52:38,Online
922,2,196,856,148,72,96.82,2021-07-19 23:41:46,Física
923,5,9,734,141,78,40.16,2021-04-22 07:41:23,Online
924,1,38,433,475,91,283.63,2018-10-18 16:48:00,Física
925,4,752,117,408,91,56.68,2020-07-02 04:06:06,Física
926,4,49,944,73,48,44.07,2015-11-15 04:59:49,Online
927,2,529,225,168,60,230.33,2020-05-31 11:04:55,Física
928,5,318,359,311,35,710.06,2019-01-16 07:36:00,Online
929,2,202,282,167,86,861.27,2014-11-25 05:24:45,Online
930,4,353,46,107,36,351.71,2021-03-04 05:29:23,Online
931,5,309,416,496,52,992.05,2015-02-26 18:32:51,Online
932,3,386,849,272,26,689.96,2016-01-09 10:20:09,Física
933,5,375,510,173,74,796.3,2017-06-20 14:00:21,Online
934,4,957,287,242,26,509.48,2021-10-11 16:57:22,Online
935,4,193,243,75,27,835.91,2021-09-17 10:27:36,Online
936,5,294,644,186,54,357.21,2014-01-09 23:45:40,Online
937,4,554,971,86,64,622.16,2015-12-09 05:56:03,Física
938,5,516,818,257,14,537.71,2019-12-30 16:12:47,Física
939,1,935,873,312,87,197.58,2019-07-26 15:06:17,Física
940,1,99,264,250,45,314.76,2021-12-24 05:42:11,Online
941,3,76,752,131,46,108.54,2019-09-13 02:03:52,Online
942,1,280,192,401,40,265.05,2017-02-11 03:53:06,Online
943,3,947,425,264,39,749.86,2016-01-03 14:47:18,Física
944,1,310,356,56,59,503.42,2018-03-16 20:24:54,Física
945,2,330,265,403,44,820.94,2018-10-30 05:34:09,Online
946,1,906,609,73,15,753.53,2016-05-23 05:21:33,Física
947,1,459,920,231,19,639.19,2014-07-04 08:46:39,Online
948,4,329,650,418,28,559.26,2021-02-17 18:11:50,Física
949,5,950,435,86,49,257.32,2019-02-07 01:03:52,Física
950,1,314,276,491,55,976.76,2018-09-02 07:27:20,Física
951,4,164,75,46,76,351.89,2021-12-02 14:46:04,Online
952,3,471,56,292,18,990.03,2016-08-05 06:13:19,Física
953,5,477,690,340,41,725.28,2019-02-04 07:58:14,Online
954,2,731,924,361,39,770.15,2014-11-15 11:30:21,Online
955,4,939,732,72,19,273.73,2014-04-08 05:42:09,Online
956,1,293,333,249,54,547.23,2020-10-04 07:51:39,Física
957,2,241,455,105,42,638.25,2015-05-02 08:53:22,Online
958,3,296,605,438,42,832.93,2016-04-05 17:43:52,Online
959,2,656,447,425,55,183.1,2018-03-07 04:04:29,Física
960,5,297,449,416,22,214.98,2017-10-11 04:26:33,Online
961,2,874,868,106,48,420.86,2020-08-13 10:56:48,Física
962,4,703,509,11,74,934.55,2017-02-09 16:56:42,Física
963,5,863,818,229,43,294.52,2017-08-25 22:51:30,Online
964,2,460,462,210,29,550.8,2021-10-25 16:37:06,Online
965,2,765,839,185,97,816.92,2019-08-29 06:23:57,Física
966,4,971,297,297,26,966.87,2014-08-15 19:12:26,Online
967,5,109,32,326,19,267.54,2021-02-16 07:21:46,Online
968,5,177,221,48,55,104.02,2014-12-31 18:49:35,Online
969,2,280,133,266,67,585.41,2020-01-11 11:01:57,Online
970,4,769,376,488,58,531.18,2016-04-21 07:34:50,Física
971,3,736,129,246,52,722.87,2015-03-08 11:28:13,Física
972,2,443,694,113,17,718.22,2016-12-08 06:43:43,Online
973,2,167,871,103,38,90.37,2017-05-15 04:24:04,Online
974,1,662,621,9,9,426.08,2021-05-07 08:55:36,Física
975,1,365,624,151,67,772.83,2016-04-08 00:08:13,Online
976,3,598,992,483,11,92.96,2019-01-19 16:07:50,Física
977,3,203,281,350,83,972.02,2016-01-30 14:28:17,Física
978,1,422,377,398,82,249.84,2016-12-29 23:48:02,Física
979,1,726,360,363,9,547.27,2019-04-01 15:23:19,Online
980,1,545,536,3,83,821.75,2017-08-27 18:52:54,Física
981,3,787,92,264,67,127.76,2015-11-11 07:07:20,Online
982,4,920,401,26,37,227.08,2014-02-10 19:07:46,Física
983,2,777,180,318,37,940.89,2021-07-01 19:17:16,Física
984,5,873,489,199,24,301.0,2017-08-12 00:22:12,Física
985,2,500,463,256,80,49.72,2016-03-17 08:41:12,Online
986,4,418,113,159,27,94.61,2015-10-14 22:11:21,Física
987,2,516,661,105,58,996.91,2017-07-13 00:19:16,Física
988,3,701,547,83,92,940.42,2021-12-05 17:56:51,Física
989,5,428,635,456,85,49.39,2015-10-21 13:07:42,Online
990,3,332,995,5,33,147.99,2014-06-26 05:40:00,Física
991,5,43,509,136,66,67.29,2020-04-24 13:03:51,Física
992,5,385,490,477,15,646.0,2019-06-29 23:45:42,Online
993,3,455,984,314,46,393.55,2016-11-10 18:30:15,Física
994,3,92,878,445,68,831.6,2016-07-05 09:30:17,Online
995,2,661,989,35,93,687.35,2018-03-16 22:15:04,Física
996,1,65,57,324,23,555.26,2015-04-13 07:11:42,Física
997,4,813,567,426,58,719.83,2014-01-22 15:39:39,Online
998,1,100,427,173,77,467.86,2017-07-21 00:30:56,Online
999,2,787,26,318,72,843.29,2017-07-20 23:25:49,Física
1000,1,158,217,491,56,443.79,2019-06-07 02:12:03,Física
1001,2,619,877,249,81,169.57,2016-09-19 06:15:08,Online
1002,5,43,414,89,81,942.77,2020-03-26 03:53:14,Online
1003,2,46,921,157,96,349.58,2021-03-28 05:55:42,Online
1004,5,31,95,469,99,429.81,2019-12-06 17:15:36,Online
1005,3,172,17,122,73,780.42,2014-05-02 11:59:11,Online
1006,1,950,497,195,59,258.25,2018-12-23 01:45:07,Online
1007,2,598,146,162,3,518.79,2020-03-18 07:57:39,Física
1008,1,958,484,195,70,882.91,2020-08-04 05:04:01,Online
1009,3,233,258,423,1,634.47,2014-02-02 11:32:40,Física
1010,3,98,850,25,95,398.08,2015-05-26 20:37:00,Física
1011,2,95,794,267,20,754.15,2020-06-13 05:21:45,Física
1012,5,30,137,289,58,676.17,2016-04-18 12:51:56,Online
1013,1,241,110,442,46,747.83,2018-01-22 05:26:42,Física
1014,5,850,1,484,8,902.82,2021-11-03 05:18:11,Física
1015,2,430,655,48,67,446.34,2016-08-05 03:31:00,Física
1016,2,366,42,404,62,394.92,2015-02-08 06:31:19,Online
1017,3,775,684,497,25,792.56,2018-08-15 09:42:12,Física
1018,4,705,612,409,65,154.93,2019-10-19 18:09:10,Física
1019,3,656,585,14,89,530.71,2019-07-29 13:42:57,Online
1020,5,6,210,391,54,495.43,2020-04-01 14:48:59,Física
1021,4,753,77,401,95,818.18,2015-10-08 23:55:10,Online
1022,1,337,928,338,40,523.67,2014-11-29 01:33:54,Online
1023,1,952,531,299,75,163.14,2014-06-04 21:04:55,Física
1024,5,967,591,440,41,799.79,2015-08-09 16:51:53,Física
1025,1,39,673,77,46,469.5,2019-10-02 04:16:46,Física
1026,5,87,312,127,62,772.43,2021-09-27 00:53:00,Online
1027,3,129,686,30,47,985.57,2018-07-28 06:34:15,Online
1028,3,146,113,242,10,208.0,2017-01-16 17:56:58,Online
1029,1,862,501,479,10,949.53,2014-12-11 01:28:45,Online
1030,4,590,20,64,24,154.52,2017-02-10 09:46:38,Física
1031,4,172,535,480,28,856.63,2021-12-21 21:35:15,Física
1032,3,510,850,429,96,372.41,2014-05-04 21:32:46,Online
1033,4,404,667,36,25,303.92,2021-09-09 19:27:49,Online
1034,4,587,543,187,6,953.71,2015-11-23 06:09:31,Online
1035,2,439,47,436,95,993.47,2014-10-23 10:08:03,Física
1036,4,758,546,27,89,488.86,2019-09-26 13:25:14,Física
1037,4,264,271,386,70,285.69,2019-12-23 13:30:52,Física
1038,3,936,138,406,91,348.25,2020-05-06 02:40:34,Física
1039,4,965,332,126,92,875.7,2021-03-12 04:29:02,Física
1040,1,559,138,235,60,332.3,2014-11-16 18:44:58,Física
1041,2,712,463,179,36,401.09,2019-02-27 06:33:30,Online
1042,5,90,425,469,79,461.32,2020-03-23 04:22:26,Física
1043,3,913,515,97,78,15.43,2019-03-06 09:09:45,Online
1044,4,580,672,442,64,620.59,2020-10-29 09:05:53,Online
1045,1,92,41,499,37,460.0,2020-04-11 00:59:50,Online
1046,1,31,817,385,54,797.38,2014-02-18 05:22:00,Física
1047,1,732,571,43,34,802.75,2019-05-16 05:38:41,Online
1048,2,432,34,346,4,440.26,2018-09-30 11:43:30,Online
1049,1,234,338,220,77,27.62,2021-10-28 21:58:17,Física
1050,2,849,603,446,60,382.15,2017-09-16 20:17:49,Online
1051,4,910,103,426,72,100.75,2014-08-25 06:04:54,Online
1052,4,207,1000,163,88,946.87,2018-06-02 20:03:18,Física
1053,2,311,915,279,31,955.49,2016-03-09 22:23:11,Online
1054,1,782,549,25,39,598.82,2016-08-27 22:50:18,Física
1055,4,483,308,49,85,117.32,2019-05-31 06:55:52,Online
1056,3,640,88,411,33,63.58,2017-06-24 12:56:49,Física
1057,5,954,978,189,97,384.77,2014-05-09 09:02:59,Online
1058,3,645,659,343,11,262.67,2016-11-05 20:06:39,Online
1059,1,468,409,80,98,909.24,2021-09-12 20:12:46,Física
1060,5,979,234,468,71,865.14,2018-03-04 08:59:11,Física
1061,4,573,674,359,62,937.66,2015-12-13 15:11:29,Física
1062,5,302,518,341,9,145.64,2019-10-15 03:53:58,Online
1063,4,815,943,56,25,995.3,2021-05-31 01:26:36,Online
1064,4,65,651,161,12,637.63,2018-10-18 17:18:47,Física
1065,2,658,609,305,83,999.21,2019-10-19 07:29:23,Online
1066,2,216,373,402,74,919.45,2021-01-22 21:30:16,Online
1067,5,731,831,433,91,241.16,2014-11-14 22:02:16,Online
1068,5,427,287,75,16,149.97,2020-06-03 13:36:48,Física
1069,1,478,513,421,95,321.5,2017-06-15 00:29:47,Online
1070,3,723,643,250,43,205.38,2021-08-30 07:34:13,Online
1071,5,762,722,139,55,330.03,2021-12-31 01:34:36,Online
1072,5,737,130,75,92,984.83,2016-08-29 16:51:55,Física
1073,5,945,208,79,5,574.69,2017-01-17 17:42:04,Física
1074,5,607,724,189,50,205.77,2020-03-05 18:41:11,Física
1075,1,661,226,185,20,138.07,2021-09-12 05:28:33,Online
1076,3,772,993,165,1,990.74,2016-09-16 22:14:33,Online
1077,5,788,175,107,36,967.36,2015-12-05 03:57:51,Física
1078,4,939,805,230,82,755.41,2015-03-10 05:40:07,Física
1079,1,929,790,332,87,264.82,2020-03-16 23:34:04,Física
1080,5,379,817,148,98,113.3,2020-10-19 11:53:21,Física
1081,5,325,378,275,23,826.49,2020-10-25 06:56:32,Online
1082,3,11,569,213,20,995.76,2018-02-25 06:08:16,Física
1083,1,695,464,72,78,302.34,2021-09-28 17:16:18,Física
1084,2,655,803,238,70,730.78,2016-02-14 20:04:54,Física
1085,3,442,672,106,27,634.98,2015-03-06 06:41:33,Física
1086,2,237,890,4,29,987.54,2019-05-23 03:01:27,Física
1087,1,766,762,3,19,933.82,2019-08-18 11:15:18,Física
1088,1,912,390,176,48,285.62,2017-10-21 12:10:31,Física
1089,2,82,985,408,85,924.35,2014-09-29 00:01:58,Física
1090,1,202,400,56,45,126.61,2015-02-03 10:17:07,Física
1091,2,568,518,21,75,662.02,2020-02-16 06:39:28,Online
1092,2,543,133,173,92,213.42,2020-10-26 19:02:09,Física
1093,1,551,13,159,13,314.01,2020-11-13 19:52:12,Física
1094,3,499,493,390,54,345.93,2016-04-25 01:14:16,Física
1095,4,621,28,313,49,606.91,2016-08-23 14:48:56,Online
1096,3,134,694,36,76,35.22,2021-09-13 08:11:59,Online
1097,1,670,20,431,12,128.35,2021-11-20 01:26:13,Física
1098,2,474,445,271,4,361.6,2018-03-05 22:10:14,Online
1099,1,231,350,233,40,682.51,2020-03-03 14:50:42,Online
1100,3,304,917,412,66,508.69,2021-02-26 22:04:52,Física
1101,3,354,856,412,56,732.08,2015-09-07 02:11:34,Online
1102,2,578,148,291,32,474.52,2018-06-18 10:20:20,Online
1103,2,549,732,213,49,537.05,2018-09-07 03:27:59,Física
1104,2,160,71,7,31,452.1,2018-12-19 01:17:50,Online
1105,5,12,720,205,10,650.45,2016-10-03 05:23:39,Física
1106,5,800,541,323,35,193.38,2014-01-13 04:18:43,Online
1107,3,618,608,427,81,771.38,2014-01-26 00:56:19,Física
1108,2,972,132,481,3,364.12,2016-12-04 12:09:29,Física
1109,1,404,728,365,41,862.24,2015-01-31 17:34:22,Online
1110,1,85,236,300,51,60.5,2016-10-29 23:30:37,Online
1111,1,156,211,134,91,857.73,2019-01-08 15:23:35,Física
1112,1,958,333,461,48,351.36,2014-11-16 14:16:56,Online
1113,3,485,139,65,5,599.92,2014-07-05 11:26:27,Física
1114,1,45,467,318,28,62.71,2018-05-16 21:47:04,Física
1115,2,782,263,208,46,690.42,2015-12-17 00:53:52,Online
1116,3,525,691,13,28,689.86,2020-02-02 23:32:39,Física
1117,3,834,178,309,6,886.32,2015-06-19 18:07:08,Online
1118,2,503,117,50,18,146.21,2016-09-19 22:31:16,Física
1119,4,638,127,473,73,490.47,2015-02-13 08:45:06,Física
1120,4,844,857,147,74,24.13,2016-11-27 17:14:46,Física
1121,1,690,918,26,72,311.95,2014-02-09 20:16:09,Física
1122,5,45,723,318,81,335.01,2015-06-12 22:22:14,Física
1123,3,959,418,141,38,192.96,2019-04-21 17:39:12,Online
1124,5,742,630,269,43,827.02,2014-04-19 12:10:47,Online
1125,5,1,608,383,79,458.53,2014-06-30 08:13:19,Online
1126,3,573,665,172,85,61.28,2019-04-20 06:13:17,Física
1127,4,861,970,475,23,631.28,2021-10-25 19:03:55,Física
1128,5,555,790,115,94,321.03,2016-05-24 18:49:49,Física
1129,3,386,524,320,72,963.04,2021-10-01 06:23:47,Online
1130,4,34,162,31,100,936.63,2014-08-12 00:19:27,Online
1131,4,684,755,93,56,305.6,2014-04-18 20:16:29,Física
1132,3,79,720,477,6,900.96,2019-03-04 13:10:16,Física
1133,5,92,524,95,18,334.4,2017-09-26 03:10:42,Física
1134,3,32,480,189,70,424.01,2015-10-18 18:02:06,Física
1135,3,873,350,374,82,682.56,2016-08-28 12:32:42,Física
1136,5,222,326,191,25,821.0,2019-12-21 22:56:13,Online
1137,1,117,596,334,38,546.09,2015-05-18 21:47:11,Física
1138,2,23,301,233,93,103.49,2019-10-01 20:42:21,Online
1139,1,588,886,248,93,994.37,2020-03-13 02:34:23,Online
1140,2,815,195,358,2,6.15,2021-08-22 20:13:20,Online
1141,3,942,320,84,37,392.37,2019-07-29 19:42:18,Física
1142,4,532,203,77,31,214.87,2021-12-18 10:32:31,Física
1143,2,40,991,479,84,558.88,2017-02-03 09:03:15,Física
1144,5,418,139,199,80,964.97,2017-02-04 20:58:47,Física
1145,3,554,686,69,60,646.88,2017-03-08 22:56:17,Online
1146,4,248,355,222,11,758.2,2015-07-23 18:24:42,Online
1147,3,946,571,383,49,148.38,2019-06-03 03:40:13,Online
1148,2,253,525,363,94,871.69,2015-06-28 00:42:46,Online
1149,2,388,100,450,10,327.96,2018-12-13 17:53:50,Online
1150,1,387,793,344,8,496.25,2021-12-28 01:05:16,Física
1151,5,185,439,129,55,29.85,2019-02-16 13:48:35,Online
1152,3,229,204,147,72,943.94,2020-01-21 16:01:18,Física
1153,3,471,705,142,5,496.4,2020-02-01 16:20:37,Online
1154,3,435,9,282,89,905.16,2019-12-17 00:04:38,Física
1155,1,787,747,266,87,144.18,2015-01-21 09:35:03,Física
1156,4,403,90,364,100,876.73,2015-08-31 20:03:18,Online
1157,1,996,731,61,19,793.69,2020-04-14 03:48:53,Online
1158,2,352,408,136,29,303.11,2019-04-27 02:23:09,Online
1159,5,618,697,275,62,870.77,2018-04-06 17:06:08,Online
1160,5,427,644,387,74,653.97,2014-10-01 17:52:09,Online
1161,2,491,303,156,6,208.37,2017-06-23 19:59:23,Física
1162,2,745,135,62,30,582.85,2017-06-13 05:26:42,Física
1163,3,331,735,427,12,583.61,2021-06-04 12:10:48,Física
1164,3,65,62,340,25,770.19,2014-02-16 23:40:06,Online
1165,4,26,586,372,24,941.54,2017-06-17 10:50:56,Física
1166,5,152,123,368,67,259.78,2016-11-24 13:28:03,Física
1167,2,339,828,62,1,194.89,2018-11-02 11:53:43,Física
1168,3,937,517,80,92,776.2,2017-03-09 02:22:58,Física
1169,4,944,414,310,3,753.01,2018-10-08 13:22:14,Online
1170,5,480,10,109,41,529.21,2015-05-28 21:43:12,Física
1171,1,5,440,93,2,877.78,2021-12-08 13:46:39,Online
1172,4,841,117,367,72,97.56,2020-11-23 07:12:41,Física
1173,3,348,13,83,29,89.49,2015-08-16 09:09:15,Física
1174,5,685,406,166,30,395.86,2020-02-20 10:39:09,Física
1175,5,818,991,429,14,388.1,2020-05-04 01:40:55,Online
1176,2,903,345,321,33,512.41,2016-06-26 08:06:45,Física
1177,1,914,381,122,22,751.02,2021-03-25 03:13:30,Física
1178,2,121,169,137,2,777.77,2017-01-25 07:15:19,Física
1179,4,106,69,168,6,937.78,2015-06-08 02:53:13,Online
1180,1,438,519,92,59,517.02,2020-10-29 23:05:30,Física
1181,1,981,718,309,78,103.61,2017-03-12 08:10:56,Online
1182,3,355,592,283,94,817.92,2016-03-14 01:19:37,Física
1183,2,386,253,89,32,192.65,2017-01-28 18:13:56,Online
1184,5,165,360,290,70,811.93,2015-05-21 05:31:19,Física
1185,1,841,634,458,70,610.64,2021-05-24 04:17:12,Online
1186,2,505,306,306,5,26.0,2015-12-02 00:44:29,Física
1187,2,424,929,74,44,478.99,2018-04-14 21:13:13,Online
1188,1,804,65,162,50,73.08,2020-06-25 04:12:19,Física
1189,4,408,760,318,97,63.02,2021-02-13 22:13:58,Online
1190,4,499,340,76,93,903.63,2021-06-26 10:08:08,Física
1191,2,906,634,484,6,671.78,2015-04-26 22:38:33,Online
1192,1,277,9,395,72,331.87,2017-06-16 19:27:51,Física
1193,4,557,289,354,11,965.05,2016-06-18 04:43:24,Online
1194,2,64,486,188,45,56.86,2021-03-13 14:36:07,Física
1195,5,242,599,162,24,405.98,2018-04-11 14:35:34,Física
1196,4,726,817,438,90,755.68,2016-03-17 10:38:12,Física
1197,2,563,600,225,91,416.95,2020-01-16 22:33:47,Online
1198,3,581,50,154,82,632.17,2014-04-03 06:47:48,Online
1199,1,811,470,378,61,121.75,2020-06-22 20:04:50,Online
1200,3,19,542,129,9,812.73,2016-01-17 19:16:29,Online
1201,2,868,872,423,15,451.77,2015-01-25 12:23:55,Física
1202,2,134,601,235,71,245.18,2014-10-06 16:47:49,Física
1203,2,91,699,84,77,564.15,2021-02-27 18:28:48,Online
1204,2,169,867,434,99,726.18,2016-04-09 04:36:33,Online
1205,4,829,210,72,25,993.25,2016-12-11 02:39:03,Física
1206,3,448,123,420,39,112.07,2020-12-13 08:54:34,Física
1207,2,17,92,180,88,39.39,2014-10-28 06:14:16,Online
1208,4,771,809,338,5,808.66,2019-01-04 02:51:49,Física
1209,3,104,904,423,71,607.06,2014-01-05 17:05:35,Física
1210,5,510,325,297,95,192.07,2014-01-30 19:03:19,Online
1211,3,552,582,92,57,100.01,2020-09-27 01:34:20,Online
1212,5,793,831,92,3,698.92,2020-07-03 01:58:47,Física
1213,1,131,728,32,45,343.17,2016-07-23 07:09:51,Física
1214,3,773,838,399,66,126.51,2017-05-16 23:49:08,Física
1215,3,492,146,401,50,179.49,2019-08-24 00:45:28,Online
1216,3,302,166,144,87,30.15,2019-10-28 11:49:17,Online
1217,4,553,653,462,16,955.61,2018-07-19 15:12:54,Online
1218,1,419,442,379,31,534.53,2021-01-16 12:06:53,Online
1219,5,439,950,232,41,106.57,2018-04-14 06:28:40,Online
1220,5,963,273,478,76,706.05,2017-08-09 09:27:30,Online
1221,2,227,788,69,8,662.67,2021-02-02 00:57:44,Física
1222,4,83,165,41,97,226.73,2014-08-15 02:33:23,Física
1223,3,258,394,293,76,758.27,2019-03-10 15:46:45,Online
1224,1,684,133,281,44,139.98,2018-12-06 00:20:59,Online
1225,4,307,990,333,67,736.78,2017-06-01 11:35:07,Física
1226,4,578,721,462,78,15.62,2019-02-16 19:50:40,Online
1227,4,327,922,299,61,931.21,2017-01-28 17:05:19,Física
1228,1,806,78,126,84,598.02,2021-11-15 07:47:11,Online
1229,3,868,662,133,51,507.87,2017-08-23 05:58:33,Online
1230,1,721,217,145,10,496.77,2014-06-14 07:36:49,Online
1231,4,722,114,295,16,401.39,2019-06-04 19:41:08,Física
1232,1,709,600,13,78,359.91,2018-05-07 07:22:45,Online
1233,2,969,492,431,65,113.45,2021-05-17 22:21:04,Online
1234,2,25,207,497,63,697.18,2017-12-13 03:51:12,Física
1235,4,826,224,305,49,29.72,2018-02-26 11:43:29,Física
1236,4,253,385,245,30,146.08,2015-11-30 03:18:05,Online
1237,5,179,772,258,99,596.85,2020-06-08 11:59:14,Física
1238,3,165,348,226,25,799.54,2017-12-26 18:39:35,Online
1239,5,175,868,411,93,772.31,2018-04-01 15:16:09,Física
1240,3,468,203,238,38,149.75,2015-05-06 11:40:00,Física
1241,3,350,274,62,79,270.9,2016-03-17 03:01:34,Online
1242,5,828,97,188,9,210.47,2020-08-14 22:50:35,Física
1243,3,688,455,424,40,657.27,2014-05-07 07:50:44,Online
1244,2,662,227,283,16,678.77,2018-12-24 12:27:06,Online
1245,4,697,822,369,29,982.1,2016-01-27 10:23:01,Online
1246,2,491,362,292,100,166.28,2020-03-04 17:17:14,Física
1247,2,634,231,475,20,129.63,2015-05-17 22:03:15,Física
1248,4,583,165,381,54,375.54,2017-07-22 04:50:03,Física
1249,3,254,750,325,87,308.24,2016-11-08 21:39:15,Física
1250,1,617,583,160,23,41.33,2017-03-16 11:42:59,Online
1251,3,43,525,458,76,704.87,2020-09-11 07:38:34,Online
1252,2,768,569,463,20,972.72,2019-04-03 16:35:49,Física
1253,4,775,170,279,51,198.03,2019-01-09 12:38:53,Física
1254,1,506,113,108,15,705.78,2016-10-24 14:49:46,Física
1255,3,638,40,169,31,988.91,2016-09-16 15:14:35,Física
1256,1,87,550,345,42,901.74,2016-10-16 09:09:16,Online
1257,5,828,496,24,7,530.6,2015-08-31 17:35:43,Online
1258,3,306,450,157,27,636.3,2014-03-18 17:40:41,Física
1259,4,109,195,497,64,112.77,2021-01-15 20:40:24,Física
1260,3,39,51,175,5,792.66,2020-12-04 22:10:09,Física
1261,2,204,499,111,57,691.61,2019-02-19 03:42:32,Física
1262,5,636,180,17,42,802.17,2015-07-08 17:26:44,Física
1263,5,26,171,203,24,44.12,2015-06-14 20:38:04,Física
1264,3,944,327,35,22,988.76,2016-09-24 08:04:20,Física
1265,2,361,594,59,28,960.69,2016-04-15 07:20:02,Física
1266,4,536,352,364,55,705.29,2016-03-28 02:43:13,Online
1267,5,922,668,279,85,664.38,2018-10-05 16:47:45,Física
1268,4,801,589,266,20,495.99,2017-08-08 11:11:55,Física
1269,3,227,523,347,82,511.95,2016-02-01 17:53:04,Online
1270,1,629,759,123,98,904.02,2017-05-11 08:15:30,Online
1271,4,624,182,4,18,798.88,2017-01-21 11:22:20,Online
1272,1,561,789,86,9,649.05,2016-12-23 21:12:41,Física
1273,3,279,461,467,92,17.04,2014-12-19 01:43:49,Física
1274,1,859,492,494,57,719.21,2014-05-08 12:00:16,Online
1275,3,427,661,392,95,366.71,2019-01-25 17:26:06,Online
1276,3,917,844,463,91,46.81,2021-08-23 21:26:55,Online
1277,4,92,688,190,39,868.94,2017-12-21 16:15:17,Online
1278,3,727,423,366,87,533.12,2017-04-14 05:54:29,Física
1279,2,792,337,36,42,872.91,2020-06-12 19:32:02,Online
1280,4,295,905,418,59,659.15,2020-12-29 02:48:58,Online
1281,3,154,496,200,52,540.21,2017-09-17 13:53:50,Física
1282,5,423,539,112,69,175.23,2016-05-01 08:15:33,Online
1283,4,416,753,169,79,637.97,2016-01-02 23:30:09,Online
1284,3,172,798,145,70,111.85,2021-08-13 08:13:33,Online
1285,3,743,588,332,40,840.38,2019-03-04 23:13:25,Online
1286,4,441,342,281,82,698.39,2018-12-09 12:55:36,Física
1287,1,263,462,255,86,113.76,2017-03-07 01:17:29,Física
1288,2,556,505,91,18,260.58,2017-12-03 20:25:41,Física
1289,5,974,471,279,66,553.22,2014-08-08 17:59:07,Online
1290,3,891,231,50,89,244.87,2020-12-15 04:16:21,Online
1291,4,689,276,298,31,654.65,2021-11-04 05:35:29,Online
1292,5,557,271,29,66,594.69,2017-01-15 17:04:14,Física
1293,5,701,388,248,57,605.09,2017-04-15 03:58:00,Online
1294,2,179,469,184,25,772.15,2017-12-02 12:20:31,Física
1295,4,843,26,264,44,963.79,2021-05-31 22:44:35,Física
1296,3,354,195,433,76,618.54,2016-01-14 08:19:10,Online
1297,5,700,114,451,8,39.66,2016-04-27 10:01:34,Online
1298,3,831,336,434,48,253.03,2015-02-20 22:24:07,Física
1299,4,839,821,428,12,669.56,2015-10-16 16:33:33,Física
1300,5,536,254,362,17,173.69,2016-09-10 03:16:53,Física
1301,5,28,947,429,79,686.53,2015-07-14 17:16:08,Física
1302,4,306,988,446,98,721.9,2014-10-22 08:01:42,Física
1303,5,184,360,124,71,531.93,2014-11-24 10:27:13,Online
1304,2,797,632,72,67,716.76,2019-04-18 00:25:19,Física
1305,1,731,359,476,8,288.1,2018-12-21 00:16:34,Online
1306,4,764,762,6,83,389.62,2017-08-24 21:20:13,Física
1307,5,330,289,308,32,840.74,2019-11-08 14:39:50,Física
1308,4,404,536,310,1,723.31,2017-03-22 23:27:40,Online
1309,4,793,244,342,62,550.1,2020-08-22 06:08:37,Online
1310,2,236,509,260,76,342.85,2021-09-18 09:15:23,Física
1311,2,558,858,351,7,125.77,2021-06-28 06:54:22,Física
1312,5,781,69,8,28,41.37,2016-12-24 03:42:48,Física
1313,3,620,630,491,2,634.51,2020-04-20 21:26:43,Online
1314,4,666,87,384,7,884.38,2021-04-07 08:30:24,Física
1315,2,53,72,385,84,771.29,2018-05-09 20:42:08,Física
1316,1,644,544,254,94,878.11,2014-08-11 22:17:22,Física
1317,1,744,625,190,32,757.49,2016-01-08 15:15:57,Online
1318,3,685,500,36,100,293.95,2019-12-07 14:01:03,Física
1319,3,892,880,443,36,428.15,2014-03-12 16:45:40,Online
1320,5,857,53,42,13,228.93,2018-10-28 11:27:32,Física
1321,5,524,375,237,18,932.56,2018-06-10 12:31:00,Online
1322,2,365,740,90,21,324.14,2014-04-26 12:51:34,Física
1323,1,333,576,33,46,70.89,2016-02-28 09:24:50,Física
1324,4,321,67,163,45,961.59,2019-11-13 18:54:54,Física
1325,1,973,537,253,33,891.89,2018-10-31 22:07:51,Online
1326,2,424,345,56,82,826.79,2015-01-05 13:22:14,Online
1327,5,427,924,298,53,550.5,2016-01-22 01:38:03,Física
1328,2,771,792,438,81,808.92,2021-02-22 12:57:42,Física
1329,4,806,573,201,5,270.81,2018-08-21 07:47:08,Online
1330,1,269,469,366,70,382.47,2016-09-25 11:45:03,Física
1331,3,68,857,298,30,479.64,2015-12-27 09:11:47,Online
1332,1,98,180,43,33,926.53,2017-12-05 15:18:44,Online
1333,1,663,257,64,6,681.87,2021-07-10 23:40:58,Online
1334,3,365,879,353,88,955.9,2014-12-13 14:48:35,Física
1335,5,878,412,249,27,161.47,2018-01-20 19:26:21,Física
1336,3,625,224,440,36,233.49,2020-12-25 12:22:50,Física
1337,5,191,913,398,18,407.85,2014-03-30 15:26:56,Física
1338,3,358,515,429,95,81.87,2014-06-02 09:47:13,Física
1339,5,274,76,350,33,310.9,2021-02-15 14:17:09,Física
1340,2,613,391,321,70,120.6,2017-11-26 08:51:37,Física
