Venda_ID,Loja_ID,Produto_ID,Cliente_ID,Colaborador_ID,Quantidade,Preço Unitário,Data da Venda,Canal de Venda
2874,5,409,435,263,7,931.94,2014-08-07 03:17:09,Física
2875,2,726,482,129,55,647.09,2018-04-19 07:53:41,Física
2876,1,655,248,242,62,882.06,2015-08-29 06:27:15,Física
2877,1,257,388,295,68,974.73,2016-10-30 04:08:49,Online
2878,3,881,485,438,6,357.11,2020-09-16 11:20:18,Online
2879,1,52,438,283,84,970.51,2018-01-18 13:49:55,Online
2880,2,172,254,148,100,605.87,2014-09-18 16:14:39,Física
2881,1,371,301,77,46,603.17,2020-12-14 02:17:23,Online
2882,2,912,42,129,1,665.62,2021-07-03 19:04:38,Online
2883,4,141,137,496,66,138.11,2021-09-08 22:43:43,Física
2884,3,872,424,172,81,798.32,2014-10-04 12:01:40,Online
2885,1,194,800,421,63,497.89,2022-07-12 12:55:08,Online
2886,5,227,299,263,71,700.06,2017-10-08 19:32:15,Online
2887,4,549,878,427,1,454.54,2018-05-05 04:05:14,Física
2888,1,297,299,340,55,3.17,2016-01-05 09:52:43,Online
2889,1,49,290,77,70,107.4,2018-06-23 04:10:31,Física
2890,3,289,946,47,95,918.44,2022-03-02 09:03:58,Física
2891,4,478,856,444,71,395.87,2024-07-08 03:27:16,Física
2892,3,377,302,210,50,714.44,2018-06-15 21:39:06,Online
2893,3,633,852,241,21,269.02,2015-11-22 04:47:44,Física
2894,5,157,567,203,43,340.95,2020-11-20 23:25:22,Física
2895,1,268,256,456,37,779.26,2024-02-26 15:32:27,Online
2896,4,702,766,371,88,840.72,2019-01-01 10:09:44,Física
2897,5,948,133,281,64,63.18,2024-12-26 18:45:49,Online
2898,1,847,789,83,10,828.96,2017-05-20 06:10:10,Física
2899,3,858,140,460,30,293.44,2023-10-19 16:29:46,Online
2900,3,62,247,335,53,981.01,2021-05-23 00:27:28,Física
2901,3,583,208,109,82,550.21,2019-04-11 07:29:14,Online
2902,3,583,999,25,71,975.74,2021-03-16 13:22:29,Física
2903,4,884,330,53,4,532.14,2018-11-12 09:01:15,Física
2904,1,871,674,237,24,976.02,2014-07-23 12:11:06,Online
2905,4,780,315,52,72,656.69,2017-11-20 11:04:17,Física
2906,1,997,656,369,36,114.15,2016-05-21 20:15:17,Online
2907,3,233,516,299,55,271.9,2024-11-04 22:06:33,Online
2908,2,95,449,129,90,32.27,2014-11-03 08:23:08,Física
2909,5,11,592,353,76,212.28,2016-11-19 08:36:38,Online
2910,5,63,855,166,46,17.81,2024-05-08 22:24:21,Física
2911,5,170,852,488,7,23.41,2018-09-16 05:17:45,Física
2912,3,642,563,62,67,177.1,2021-11-12 20:02:58,Online
2913,2,968,951,213,14,819.52,2024-09-16 18:43:02,Online
2914,3,463,693,416,4,171.49,2018-12-28 01:31:00,Física
2915,1,736,799,131,72,510.67,2024-09-23 07:19:04,Online
2916,1,364,906,297,48,133.89,2019-09-13 15:24:54,Online
2917,4,246,713,338,5,157.55,2017-12-04 05:15:44,Física
2918,5,791,585,112,47,686.44,2016-07-28 15:32:14,Física
2919,1,546,906,432,73,221.86,2024-12-28 20:21:33,Online
2920,2,951,539,276,84,748.61,2020-11-08 06:14:56,Online
2921,2,429,727,3,51,897.38,2018-07-29 12:40:02,Online
2922,5,673,758,350,8,207.35,2015-01-12 09:30:07,Online
2923,3,525,579,372,15,688.85,2018-06-10 21:01:49,Online
2924,3,270,916,294,26,337.09,2017-03-06 02:13:36,Física
2925,2,465,861,221,52,796.27,2015-09-30 22:32:50,Online
2926,1,389,192,368,29,56.53,2015-01-07 10:04:59,Online
2927,5,735,856,389,38,445.1,2015-05-07 10:09:47,Online
2928,1,945,751,483,7,67.31,2020-03-25 03:46:39,Online
2929,3,775,388,79,39,964.12,2014-02-22 02:37:00,Online
2930,1,99,844,440,47,982.15,2023-12-18 15:56:46,Física
2931,2,342,191,313,78,76.37,2018-03-09 11:31:41,Online
2932,1,867,365,273,25,85.72,2020-03-31 13:20:36,Online
2933,5,273,280,416,50,281.66,2015-03-28 00:24:56,Online
2934,4,759,158,119,71,71.46,2018-10-18 12:13:05,Física
2935,4,12,339,190,14,145.44,2023-09-26 17:11:16,Online
2936,3,49,388,248,34,290.18,2015-03-16 04:10:36,Online
2937,1,990,189,458,72,995.39,2018-05-08 04:14:27,Online
2938,4,177,762,414,19,688.6,2014-05-22 23:36:00,Online
2939,2,395,465,394,42,560.88,2022-11-25 19:59:19,Física
2940,5,156,88,363,39,321.07,2016-04-26 21:49:32,Física
2941,3,62,879,41,81,601.13,2023-07-13 10:47:39,Física
2942,5,565,612,288,2,714.1,2024-10-26 06:21:40,Online
2943,1,891,648,352,21,420.48,2020-04-02 04:34:31,Online
2944,2,840,740,477,16,842.13,2017-01-15 06:17:44,Física
2945,5,392,132,35,78,447.47,2021-10-21 15:23:46,Física
2946,4,447,5,483,95,849.03,2024-12-30 19:19:06,Online
2947,4,729,228,152,73,848.92,2024-02-28 05:39:57,Online
2948,4,130,531,31,24,40.21,2024-04-25 03:16:06,Online
2949,2,313,671,47,60,760.86,2016-10-12 10:26:18,Física
2950,2,558,767,161,34,313.23,2023-11-25 15:52:54,Física
2951,3,803,521,242,48,375.66,2018-06-17 12:24:34,Física
2952,2,237,131,492,56,198.05,2023-03-22 15:16:50,Física
2953,5,18,496,376,57,361.97,2018-03-20 17:27:48,Física
2954,5,660,21,30,38,797.43,2014-12-16 08:12:22,Online
2955,2,318,843,197,66,231.76,2021-03-20 06:57:07,Física
2956,5,185,36,366,19,273.57,2023-08-24 18:59:00,Física
2957,4,651,824,205,55,127.14,2021-05-03 04:57:14,Online
2958,1,565,565,15,2,394.21,2021-12-21 08:03:18,Online
2959,4,606,431,156,85,628.12,2015-05-07 10:45:29,Física
2960,5,568,819,252,19,254.98,2020-01-19 13:00:40,Física
2961,2,823,417,153,86,239.85,2015-12-15 19:15:51,Física
2962,4,352,958,6,80,222.23,2018-09-13 08:51:54,Online
2963,1,275,151,221,29,265.44,2021-11-14 13:39:54,Online
2964,1,74,611,33,33,282.8,2017-02-28 07:48:32,Online
2965,3,560,264,480,52,843.16,2022-02-20 06:39:50,Online
2966,2,613,269,23,88,555.47,2024-09-28 04:37:15,Online
2967,1,408,658,16,100,686.53,2022-12-21 18:06:04,Física
2968,2,181,365,253,87,808.47,2015-08-29 12:34:48,Física
2969,2,423,297,152,75,312.34,2018-02-20 08:38:18,Física
2970,3,809,948,353,6,12.24,2014-02-22 22:46:08,Física
2971,4,860,270,39,45,303.29,2017-03-01 16:12:21,Física
2972,1,809,643,358,89,653.63,2018-04-16 01:21:06,Física
2973,1,50,362,19,16,831.05,2017-02-04 16:26:16,Online
2974,1,19,760,306,54,951.83,2022-01-15 06:20:51,Física
2975,1,43,392,429,54,607.45,2019-12-06 15:45:45,Online
2976,2,573,151,244,60,181.22,2021-04-05 14:18:33,Física
2977,5,885,119,39,18,886.43,2015-01-16 19:58:37,Física
2978,3,83,450,430,47,413.21,2020-08-20 05:38:25,Online
2979,1,315,971,86,12,535.25,2018-10-19 18:26:05,Física
2980,3,393,253,62,34,404.32,2016-12-06 18:47:17,Online
2981,1,359,75,458,29,471.75,2019-02-06 15:06:18,Online
2982,4,530,757,79,39,482.82,2019-09-06 07:51:31,Física
2983,4,39,303,195,44,114.51,2017-03-10 15:21:19,Física
2984,1,766,591,21,54,302.29,2019-09-26 10:35:43,Física
2985,2,132,953,181,74,777.3,2024-09-24 19:16:29,Online
2986,2,128,821,217,36,416.84,2018-09-20 18:58:56,Física
2987,1,669,522,109,44,552.57,2018-01-08 00:51:35,Online
2988,2,697,593,156,88,884.65,2015-01-22 20:59:22,Online
2989,2,785,36,170,41,28.9,2018-07-11 12:25:09,Física
2990,3,878,196,197,43,682.74,2015-11-02 12:25:04,Física
2991,4,683,305,213,69,610.03,2024-04-30 11:45:28,Física
2992,3,133,284,263,77,636.86,2023-10-25 07:39:34,Física
2993,5,565,850,453,61,614.39,2014-04-17 10:20:08,Online
2994,2,390,181,249,45,70.58,2023-04-10 03:53:50,Física
2995,2,806,184,282,52,93.95,2016-07-04 15:21:17,Online
2996,4,696,549,305,32,930.97,2016-09-28 17:58:07,Online
2997,4,164,615,298,3,768.11,2016-11-04 14:42:35,Online
2998,4,374,248,48,6,733.67,2017-06-28 21:32:31,Online
2999,1,36,601,430,28,385.27,2018-06-05 05:55:02,Física
3000,5,221,552,75,3,980.66,2018-05-23 09:38:11,Física
3001,4,396,896,91,62,389.16,2023-01-07 10:09:32,Online
3002,3,96,75,206,76,960.65,2014-05-25 12:20:05,Física
3003,3,951,956,337,10,571.4,2022-03-12 10:30:39,Online
3004,5,463,864,454,16,49.25,2016-01-04 10:37:20,Online
3005,5,327,130,66,93,344.32,2022-01-23 17:00:58,Física
3006,3,995,77,123,34,548.56,2022-04-20 06:27:40,Online
3007,5,443,310,254,32,502.25,2016-05-26 12:16:07,Física
3008,2,186,609,366,58,139.19,2018-01-05 07:36:03,Online
3009,5,513,803,462,67,298.96,2021-01-31 02:58:36,Online
3010,2,160,168,98,39,111.2,2024-07-14 05:49:23,Física
3011,1,287,735,247,1,785.37,2023-10-15 17:33:28,Online
3012,3,277,309,347,92,481.64,2019-06-28 14:43:00,Física
3013,3,173,5,11,65,120.91,2024-10-07 18:31:36,Física
3014,3,940,655,133,13,339.28,2021-08-03 04:50:50,Online
3015,4,512,732,248,84,205.29,2022-08-28 10:46:10,Física
3016,1,198,850,392,24,821.07,2018-07-15 18:44:54,Online
3017,3,794,761,355,17,147.89,2019-12-05 11:44:45,Online
3018,4,429,721,141,61,365.0,2020-07-21 12:55:34,Online
3019,4,82,253,173,90,214.11,2018-07-22 20:42:33,Online
3020,1,743,129,246,46,769.33,2019-08-28 04:54:31,Online
3021,5,640,633,437,57,631.11,2022-03-01 20:36:10,Física
3022,2,825,967,335,12,305.95,2017-05-04 22:20:26,Online
3023,2,653,56,60,6,451.29,2021-11-18 14:47:44,Física
3024,4,777,510,301,40,237.86,2016-07-03 01:13:47,Física
3025,5,194,373,487,13,523.01,2022-01-22 07:55:48,Física
3026,1,997,182,339,7,906.08,2022-06-10 20:01:49,Física
3027,4,548,583,109,56,783.35,2019-05-09 07:25:11,Online
3028,1,54,684,474,1,469.16,2023-04-21 01:03:43,Física
3029,2,74,5,416,79,832.04,2021-02-13 01:29:56,Física
3030,5,376,758,89,60,463.61,2014-11-27 10:32:17,Online
3031,5,924,122,102,47,26.19,2022-02-11 11:31:43,Online
3032,3,737,403,17,37,538.33,2014-10-31 06:47:10,Física
3033,1,488,833,319,67,611.66,2020-12-30 18:34:10,Física
3034,5,78,558,14,55,475.34,2018-09-25 07:38:28,Online
3035,5,251,664,199,30,386.15,2021-05-14 15:36:23,Física
3036,5,873,570,312,82,503.96,2019-07-11 14:20:13,Online
3037,2,307,148,449,45,576.6,2018-06-06 13:47:18,Física
3038,5,276,54,250,97,466.38,2014-12-26 04:13:38,Física
3039,3,14,381,118,100,37.66,2023-01-10 07:35:27,Física
3040,3,953,244,127,34,158.43,2015-08-10 16:09:12,Física
3041,4,288,541,223,45,436.13,2019-03-04 05:38:59,Online
3042,3,806,560,298,78,235.76,2024-02-21 10:07:05,Online
3043,2,326,889,307,83,374.73,2021-12-30 17:49:31,Física
3044,1,501,253,353,45,875.87,2020-02-28 16:06:00,Física
3045,3,2,924,488,78,293.43,2014-02-07 08:53:59,Física
3046,2,119,510,84,20,414.16,2021-09-12 22:17:57,Física
3047,1,592,140,98,68,424.76,2023-04-17 06:11:39,Online
3048,5,817,730,228,63,699.0,2015-03-23 01:48:53,Online
3049,3,628,194,37,29,380.96,2018-09-08 08:31:56,Online
3050,3,133,62,78,87,196.58,2019-11-24 21:22:52,Online
3051,3,693,426,8,15,352.84,2019-12-03 16:24:36,Física
3052,5,465,291,237,44,886.05,2024-08-22 04:29:08,Online
3053,2,144,245,324,75,557.17,2023-04-03 23:40:15,Física
3054,2,338,123,352,92,177.33,2015-05-11 04:29:22,Online
3055,2,472,433,152,39,203.73,2017-10-24 23:12:37,Online
3056,3,732,579,345,58,947.32,2021-07-04 15:26:51,Online
3057,5,122,436,283,95,435.82,2020-12-31 21:08:17,Física
3058,1,63,138,81,72,171.63,2019-02-11 01:23:44,Online
3059,5,516,786,431,76,214.31,2024-09-07 06:04:41,Online
3060,3,845,132,216,29,554.55,2022-03-30 13:23:03,Online
3061,1,512,446,426,45,754.46,2023-05-31 16:42:28,Online
3062,1,334,73,392,93,801.28,2019-01-19 21:56:14,Online
3063,4,115,276,290,20,745.25,2023-03-12 09:35:55,Online
3064,5,652,531,38,15,742.88,2018-01-01 16:36:46,Física
3065,1,382,885,312,93,124.04,2016-01-30 20:46:33,Física
3066,5,997,20,141,51,185.65,2015-03-05 03:21:30,Física
3067,3,47,500,322,37,738.41,2019-11-18 01:13:44,Online
3068,1,813,418,53,15,299.6,2014-03-07 09:49:40,Física
3069,2,933,543,352,27,369.13,2016-12-20 08:22:12,Online
3070,4,530,929,392,20,212.51,2017-06-08 13:41:35,Online
3071,1,767,672,152,75,250.63,2015-02-07 12:55:04,Física
3072,5,401,747,308,89,285.56,2017-08-18 17:54:56,Online
3073,5,159,647,285,30,379.08,2016-12-01 17:08:16,Física
3074,2,978,36,89,57,933.13,2020-02-04 12:22:08,Online
3075,3,669,779,497,91,445.93,2017-11-05 23:47:59,Online
3076,1,178,245,453,58,170.78,2016-11-08 07:14:26,Online
3077,1,658,328,326,33,166.1,2019-06-09 05:30:02,Física
3078,2,430,922,461,13,208.83,2020-01-11 19:16:34,Física
3079,3,872,443,48,50,181.31,2018-08-04 22:24:42,Online
3080,3,541,570,188,19,754.78,2017-10-25 21:54:06,Online
3081,2,275,526,395,93,789.98,2014-02-08 04:15:54,Online
3082,3,186,484,61,100,212.3,2022-07-30 19:01:03,Física
3083,1,964,695,288,89,917.14,2014-01-31 02:50:19,Física
3084,2,145,10,347,28,493.04,2018-03-08 17:40:17,Online
3085,3,429,765,293,70,893.4,2015-08-01 05:11:17,Física
3086,1,670,8,423,15,274.21,2016-12-09 16:29:43,Física
3087,4,248,565,310,37,86.05,2023-01-25 02:40:56,Online
3088,4,679,367,304,86,992.11,2015-03-26 20:48:21,Física
3089,1,76,759,421,17,748.99,2021-11-21 23:44:10,Online
3090,2,882,633,260,43,560.93,2024-12-20 06:37:01,Online
3091,2,53,669,223,35,305.76,2023-08-12 13:38:40,Física
3092,3,677,506,483,24,181.72,2020-04-27 20:04:41,Online
3093,4,329,516,410,75,542.92,2020-06-25 01:13:26,Física
3094,5,55,870,470,1,822.3,2021-10-15 19:44:18,Física
3095,2,232,119,43,89,593.74,2020-01-01 15:27:44,Física
3096,1,580,197,100,30,95.3,2015-10-13 10:36:55,Online
3097,5,848,700,186,73,874.12,2020-03-03 16:05:17,Física
3098,2,255,449,120,10,170.31,2024-06-11 18:30:53,Física
3099,2,544,27,469,49,463.72,2020-02-16 01:32:12,Online
3100,5,989,569,296,22,539.97,2014-10-05 19:39:31,Física
3101,2,451,894,130,95,663.7,2020-10-15 18:29:04,Online
3102,2,864,514,287,72,492.86,2016-01-26 07:27:37,Física
3103,1,884,194,266,52,143.52,2020-08-07 09:27:07,Online
3104,2,729,657,240,46,120.78,2021-06-26 00:45:45,Física
3105,3,148,99,416,2,754.6,2024-09-12 07:13:15,Online
3106,3,55,748,386,59,217.7,2022-01-03 11:42:59,Online
3107,4,724,121,83,3,941.69,2024-04-15 00:37:29,Online
3108,1,376,563,21,4,961.55,2021-06-04 23:31:13,Física
3109,1,551,600,83,5,873.5,2018-04-05 09:30:49,Física
3110,4,183,577,260,27,710.97,2015-12-29 05:26:18,Física
3111,5,422,997,414,82,492.89,2023-01-11 00:07:40,Física
3112,2,714,939,396,10,208.85,2016-10-15 11:29:51,Física
3113,3,254,278,385,77,278.84,2015-05-05 05:48:22,Online
3114,1,569,605,93,64,954.36,2022-12-01 23:39:03,Física
3115,1,925,408,23,44,578.66,2015-03-05 10:41:32,Online
3116,4,180,557,486,17,626.28,2020-11-30 22:15:47,Online
3117,4,784,82,267,77,711.48,2022-02-24 12:55:43,Física
3118,1,891,735,470,80,205.24,2020-09-04 20:47:54,Física
3119,1,644,27,284,89,368.66,2023-06-16 00:07:01,Física
3120,4,823,200,323,56,616.91,2024-08-27 05:58:08,Física
3121,4,691,511,82,22,203.2,2014-01-06 23:26:34,Online
3122,4,676,955,332,6,430.1,2015-08-27 01:35:17,Física
3123,4,391,956,264,58,617.24,2014-03-11 21:50:24,Física
3124,2,388,72,141,50,772.36,2022-07-02 09:23:48,Online
3125,4,754,736,78,1,851.21,2024-01-03 11:19:51,Física
3126,5,724,830,109,21,88.32,2014-04-15 15:01:21,Física
3127,4,981,171,134,50,201.17,2020-02-19 20:45:30,Física
3128,1,128,53,189,84,715.44,2020-11-30 06:45:13,Online
3129,5,815,456,66,74,37.4,2024-08-15 04:40:53,Online
3130,4,664,954,15,95,805.08,2019-05-02 05:40:53,Online
3131,2,505,142,212,82,691.73,2018-05-19 04:58:29,Online
3132,1,332,176,173,14,766.62,2018-03-26 23:18:47,Online
3133,4,456,902,253,55,328.3,2016-07-25 23:14:30,Física
3134,4,618,862,433,92,78.16,2016-08-09 06:11:25,Online
3135,5,716,925,258,70,175.54,2022-04-18 22:51:06,Física
3136,4,938,234,390,15,437.08,2022-11-22 17:21:01,Online
3137,2,603,886,373,29,880.31,2022-12-16 05:22:04,Online
3138,3,970,810,313,20,308.72,2015-09-07 09:47:20,Física
3139,3,806,933,181,66,334.77,2016-07-21 01:01:19,Física
3140,5,82,179,149,48,992.54,2016-06-16 04:29:15,Física
3141,1,4,258,311,91,108.74,2014-12-25 10:05:17,Física
3142,1,733,993,231,46,794.57,2014-09-03 13:46:06,Física
3143,5,970,663,206,7,923.56,2023-10-17 21:15:59,Online
3144,5,857,191,208,41,618.08,2020-07-30 15:27:12,Online
3145,2,182,652,264,12,579.62,2020-04-10 09:28:37,Online
3146,3,22,366,116,51,141.12,2023-04-02 19:20:50,Online
3147,4,873,175,238,18,905.72,2022-11-22 21:52:42,Física
3148,5,153,115,442,16,122.04,2018-10-09 04:13:59,Online
3149,5,682,991,23,54,433.5,2016-07-26 13:14:15,Física
3150,2,628,299,364,62,193.44,2016-09-28 02:34:39,Física
3151,5,497,774,445,54,721.57,2018-06-23 10:23:52,Online
3152,5,817,821,161,53,989.82,2017-03-28 09:38:08,Online
3153,2,692,976,449,67,189.74,2016-12-16 19:56:29,Online
3154,1,548,74,425,26,352.65,2021-04-04 18:00:47,Online
3155,3,700,882,78,52,776.29,2024-01-22 13:23:26,Física
3156,3,934,424,364,95,9.73,2018-12-17 17:55:36,Online
3157,3,458,875,223,5,721.23,2014-08-01 14:55:39,Física
3158,3,742,738,315,13,541.48,2024-07-19 08:27:10,Online
3159,2,105,706,70,85,211.46,2020-07-03 07:58:42,Física
3160,3,649,952,213,99,742.92,2020-10-29 00:47:24,Online
3161,2,348,281,332,1,586.77,2018-02-25 02:01:08,Física
3162,1,548,406,327,69,933.56,2017-04-22 08:06:30,Física
3163,2,864,322,447,40,289.3,2024-09-27 20:08:16,Online
3164,5,614,622,455,4,692.43,2014-10-13 05:46:22,Online
3165,5,361,967,197,19,257.22,2019-12-20 11:05:36,Física
3166,2,231,585,289,91,172.75,2016-11-07 18:48:51,Online
3167,4,437,355,493,91,779.62,2014-04-08 00:13:04,Física
3168,3,925,833,438,78,880.02,2020-04-17 13:10:27,Online
3169,5,115,461,277,72,552.47,2023-06-13 14:53:30,Online
3170,3,496,605,65,40,836.41,2023-08-06 02:44:08,Online
3171,2,644,956,407,40,121.64,2015-01-29 19:26:38,Física
3172,1,106,88,445,51,769.1,2021-01-22 21:21:20,Física
3173,2,971,610,105,97,723.71,2017-08-13 02:35:54,Online
3174,1,257,407,117,85,754.97,2016-02-10 01:59:03,Online
3175,4,189,686,35,77,368.76,2018-12-20 19:04:21,Online
3176,1,620,1000,80,34,638.38,2020-07-05 04:07:43,Física
3177,5,211,595,388,11,697.02,2023-03-17 05:28:43,Física
3178,1,483,19,390,53,473.52,2016-09-11 15:13:43,Física
3179,2,445,904,345,79,427.79,2022-04-06 20:35:58,Online
3180,1,859,370,278,42,559.46,2017-08-12 12:28:06,Física
3181,4,399,321,219,2,294.62,2017-09-21 10:43:45,Física
3182,5,804,726,100,60,379.6,2021-02-08 18:56:02,Online
3183,4,382,691,341,50,259.15,2021-07-26 03:01:35,Online
3184,5,391,302,20,70,963.53,2014-03-20 18:22:24,Online
3185,1,422,785,120,25,176.49,2021-04-04 08:01:11,Física
3186,4,490,467,363,94,363.12,2023-01-26 09:34:56,Física
3187,1,761,567,56,16,510.31,2022-12-01 17:05:35,Física
3188,4,995,163,42,98,538.99,2019-10-26 19:50:31,Online
3189,3,673,408,333,44,723.71,2015-03-28 05:58:20,Online
3190,5,945,769,419,48,464.32,2022-12-12 03:53:14,Online
3191,5,323,411,39,1,592.71,2022-02-11 13:24:14,Online
3192,4,917,643,368,82,716.17,2019-08-23 04:32:08,Física
3193,1,871,139,338,1,51.92,2024-04-19 22:26:51,Online
3194,1,80,3,23,63,896.02,2020-06-26 11:25:08,Online
3195,3,32,161,153,93,319.51,2023-11-14 18:26:01,Online
3196,4,527,628,217,11,834.67,2019-06-03 10:00:00,Física
3197,3,879,896,493,72,463.23,2019-06-14 05:44:52,Física
3198,5,269,775,135,88,24.52,2020-09-12 20:14:34,Online
3199,3,210,774,198,49,820.33,2015-04-17 15:16:12,Física
3200,2,187,497,327,73,68.78,2015-06-21 18:34:39,Física
3201,5,307,224,299,29,741.24,2024-03-02 08:37:58,Física
3202,1,45,824,494,92,30.0,2019-06-05 07:48:06,Física
3203,2,590,117,8,60,440.6,2022-10-25 02:24:14,Física
3204,3,277,67,114,96,950.13,2017-10-02 21:03:36,Física
3205,2,67,376,314,10,95.95,2020-02-13 14:58:39,Online
3206,1,237,262,496,24,310.29,2023-11-28 09:47:37,Online
3207,4,442,566,359,75,195.14,2022-05-18 03:49:33,Física
3208,3,533,381,448,95,665.43,2016-03-08 00:20:21,Física
3209,2,859,609,265,32,651.59,2014-09-08 02:09:39,Física
3210,4,571,459,235,14,731.14,2014-06-04 08:48:22,Online
3211,1,612,514,181,51,272.89,2021-05-06 04:21:12,Física
3212,3,770,325,453,93,144.32,2020-12-23 04:28:41,Online
3213,3,175,83,294,47,336.57,2017-05-09 22:27:11,Física
3214,2,388,223,31,93,697.66,2016-04-09 07:59:27,Online
3215,3,212,646,217,62,369.44,2015-08-27 07:06:26,Online
3216,3,403,830,206,55,442.01,2014-01-13 17:55:10,Física
3217,3,104,40,382,97,768.5,2015-09-07 15:30:12,Física
3218,4,311,340,387,62,785.27,2022-04-10 12:15:36,Física
3219,2,24,280,151,91,289.89,2016-08-14 15:25:46,Física
3220,1,561,949,215,11,298.07,2020-08-20 00:40:21,Online
3221,4,214,290,2,45,86.28,2019-05-04 19:45:06,Física
3222,3,110,963,281,96,927.54,2023-08-15 14:13:04,Online
3223,2,673,903,67,73,192.55,2018-03-21 05:45:50,Online
3224,2,688,388,145,78,209.93,2021-07-29 11:12:44,Física
3225,2,422,983,434,38,415.61,2017-12-03 19:54:45,Física
3226,5,157,264,40,31,220.82,2015-08-21 12:02:56,Online
3227,1,769,100,470,72,655.32,2021-11-16 23:16:59,Física
3228,2,15,895,205,7,117.92,2015-03-14 12:14:25,Física
3229,1,336,727,478,93,294.88,2024-10-01 03:03:43,Online
3230,5,142,887,105,6,572.73,2021-09-14 14:09:01,Online
3231,1,613,471,348,80,5.12,2017-05-16 18:10:30,Física
3232,2,84,892,268,82,653.06,2014-02-26 06:23:44,Online
3233,4,848,598,340,72,697.87,2023-03-25 00:05:25,Online
3234,4,248,11,380,33,960.41,2018-11-19 21:55:53,Online
3235,2,48,608,420,15,6.86,2022-06-07 20:13:28,Online
3236,2,706,244,161,74,134.1,2017-10-04 05:12:50,Online
3237,1,512,142,457,72,876.02,2015-10-15 18:49:19,Física
3238,1,970,150,59,59,59.3,2019-04-16 19:15:32,Física
3239,4,320,184,325,62,459.59,2022-06-08 13:28:23,Física
3240,4,433,975,91,87,987.7,2022-02-28 16:28:52,Física
3241,1,555,616,206,34,898.19,2015-02-04 06:02:59,Física
3242,4,368,635,25,64,923.88,2017-08-16 12:31:44,Online
3243,5,373,895,174,70,264.23,2023-05-13 13:02:34,Física
3244,3,242,881,167,13,57.08,2016-02-03 10:10:13,Online
3245,1,669,814,63,49,169.27,2015-05-10 10:14:00,Online
3246,3,974,935,122,62,469.06,2021-08-23 12:28:18,Online
3247,3,274,597,69,27,222.07,2024-09-07 06:06:52,Online
3248,5,125,67,128,33,219.86,2015-04-03 02:59:21,Física
3249,2,312,633,229,1,66.07,2023-02-12 03:56:04,Física
3250,4,731,444,194,84,262.06,2023-02-01 14:32:59,Online
3251,5,110,551,460,65,155.2,2021-12-04 08:44:06,Online
3252,3,904,742,337,97,467.45,2020-08-05 09:11:13,Online
3253,2,121,117,304,10,894.37,2024-03-14 06:42:14,Física
3254,3,640,496,384,80,440.3,2023-05-16 18:11:38,Online
3255,3,501,839,228,53,798.33,2017-11-17 15:10:12,Online
3256,5,698,421,143,62,431.24,2016-02-12 14:22:22,Online
3257,4,535,544,409,15,276.53,2015-09-29 22:04:34,Online
3258,1,517,382,387,26,221.74,2015-02-13 02:04:40,Física
3259,5,106,671,329,10,529.54,2018-12-18 05:04:11,Online
3260,5,746,554,487,32,348.83,2019-03-04 14:39:07,Online
3261,4,163,739,198,6,311.89,2016-02-09 22:14:37,Online
3262,5,786,457,428,1,332.01,2016-07-16 06:36:57,Online
3263,3,499,894,205,95,141.67,2020-11-06 15:08:57,Online
3264,4,260,616,234,75,104.76,2017-11-17 22:19:54,Física
3265,2,641,341,85,96,181.37,2015-05-13 17:26:02,Online
3266,3,508,348,82,19,917.59,2016-03-28 21:49:16,Online
3267,3,545,369,156,12,883.45,2017-09-26 05:41:05,Online
3268,2,290,581,476,21,227.51,2019-03-29 16:04:36,Online
3269,2,662,390,112,43,255.45,2023-05-03 22:15:42,Online
3270,1,38,805,86,48,177.39,2019-12-15 02:30:42,Física
3271,1,63,554,47,7,561.06,2017-04-03 02:37:23,Online
3272,1,586,698,82,20,259.7,2024-03-18 06:31:21,Física
3273,4,302,122,326,83,490.03,2016-12-03 20:42:30,Online
3274,4,99,969,35,55,200.19,2024-06-03 16:43:17,Online
3275,5,290,373,108,9,985.28,2017-08-31 14:20:42,Física
3276,2,232,81,44,2,310.1,2019-01-13 06:59:32,Online
3277,4,589,799,470,50,411.3,2024-07-05 13:48:40,Física
3278,3,636,346,379,98,32.83,2022-01-21 16:19:49,Online
3279,2,553,966,441,25,182.64,2024-09-19 06:45:46,Online
3280,5,255,108,87,52,332.96,2022-10-23 03:37:56,Física
3281,4,342,266,495,96,534.27,2014-05-28 04:45:11,Física
3282,5,713,445,7,4,499.6,2024-06-21 02:07:19,Online
3283,5,707,805,253,93,741.48,2024-08-21 21:39:53,Online
3284,3,422,388,253,40,537.96,2016-08-03 18:38:05,Online
3285,1,132,693,329,11,331.16,2023-07-06 07:24:27,Online
3286,2,494,796,393,34,975.77,2018-02-26 05:49:14,Física
3287,1,734,813,445,92,325.21,2022-07-14 01:38:22,Física
3288,3,816,393,190,85,713.73,2016-12-03 08:30:13,Online
3289,1,13,574,497,33,313.35,2020-07-25 16:30:28,Online
3290,5,198,469,274,18,565.94,2019-10-23 08:43:23,Online
3291,3,421,221,218,31,821.02,2023-01-17 18:25:40,Física
3292,3,894,824,364,60,198.95,2014-03-20 08:19:13,Online
3293,4,471,144,65,79,303.28,2020-11-22 04:38:08,Física
3294,1,495,580,64,18,835.91,2019-04-22 02:46:14,Física
3295,1,942,604,352,44,649.7,2022-04-29 19:38:26,Física
